f,f2,sample_ID,file_name,bird_ID,id
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2823_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2823_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2823_inv.jpg,1300,694
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 093_1364 2021-06-10 Snap-1319_inv.jpg,Ruff 093_1364 2021-06-10 Snap-1319_inv.jpg,093,Ruff 093_1364 2021-06-10 Snap-1319_inv.jpg,1364,695
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0961_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0961_inv.jpg,055,Ruff 055_1305 2021-05-21 Snap-0961_inv.jpg,1305,696
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1415_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1415_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1415_inv.jpg,AIFA-016507,697
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 077_1687 2021-06-04 Snap-1098_inv.jpg,Ruff 077_1687 2021-06-04 Snap-1098_inv.jpg,077,Ruff 077_1687 2021-06-04 Snap-1098_inv.jpg,1687,698
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0861_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0861_inv.jpg,023,Ruff 023_1347 2021-05-20 Snap-0861_inv.jpg,1347,699
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 163_G17267 2021-07-28 Snap-1755_inv.jpg,Ruff 163_G17267 2021-07-28 Snap-1755_inv.jpg,163,Ruff 163_G17267 2021-07-28 Snap-1755_inv.jpg,G17267,700
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 199_G200060 2021-10-21 Snap-2793_inv.jpg,Ruff 199_G200060 2021-10-21 Snap-2793_inv.jpg,199,Ruff 199_G200060 2021-10-21 Snap-2793_inv.jpg,G200060,701
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 210_1385 2021-10-26 Snap-3058_inv.jpg,Ruff 210_1385 2021-10-26 Snap-3058_inv.jpg,210,Ruff 210_1385 2021-10-26 Snap-3058_inv.jpg,1385,702
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0968_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0968_inv.jpg,055,Ruff 055_1305 2021-05-21 Snap-0968_inv.jpg,1305,703
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 051_1310 2021-05-21 Snap-0902_inv.jpg,Ruff 051_1310 2021-05-21 Snap-0902_inv.jpg,051,Ruff 051_1310 2021-05-21 Snap-0902_inv.jpg,1310,704
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 067_1320 2021-06-06 Snap-1115_inv.jpg,Ruff 067_1320 2021-06-06 Snap-1115_inv.jpg,067,Ruff 067_1320 2021-06-06 Snap-1115_inv.jpg,1320,705
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 147_A0414173NL 2021-10-04 Snap-2018_inv.jpg,Ruff 147_A0414173NL 2021-10-04 Snap-2018_inv.jpg,147,Ruff 147_A0414173NL 2021-10-04 Snap-2018_inv.jpg,A0414173NL,706
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 139_G200073 2021-09-28 Snap-1837_inv.jpg,Ruff 139_G200073 2021-09-28 Snap-1837_inv.jpg,139,Ruff 139_G200073 2021-09-28 Snap-1837_inv.jpg,G200073,707
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 134_G200531 2021-07-13 Snap-1552_inv.jpg,Ruff 134_G200531 2021-07-13 Snap-1552_inv.jpg,134,Ruff 134_G200531 2021-07-13 Snap-1552_inv.jpg,G200531,708
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 133_1333 2021-07-13 Snap-1544_inv.jpg,Ruff 133_1333 2021-07-13 Snap-1544_inv.jpg,133,Ruff 133_1333 2021-07-13 Snap-1544_inv.jpg,1333,709
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 196_1371 2021-10-21 Snap-2717_inv.jpg,Ruff 196_1371 2021-10-21 Snap-2717_inv.jpg,196,Ruff 196_1371 2021-10-21 Snap-2717_inv.jpg,1371,710
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 170_1380 2021-10-07 Snap-2213_inv.jpg,Ruff 170_1380 2021-10-07 Snap-2213_inv.jpg,170,Ruff 170_1380 2021-10-07 Snap-2213_inv.jpg,1380,711
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2617_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2617_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2617_inv.jpg,1384,712
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 223_A027121649 2021-11-05 Snap-3220_inv.jpg,Ruff 223_A027121649 2021-11-05 Snap-3220_inv.jpg,223,Ruff 223_A027121649 2021-11-05 Snap-3220_inv.jpg,A027121649,713
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 128_A0414175 2021-06-18 Snap-1424_inv.jpg,Ruff 128_A0414175 2021-06-18 Snap-1424_inv.jpg,128,Ruff 128_A0414175 2021-06-18 Snap-1424_inv.jpg,A0414175,714
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 196_1371 2021-10-21 Snap-2706_inv.jpg,Ruff 196_1371 2021-10-21 Snap-2706_inv.jpg,196,Ruff 196_1371 2021-10-21 Snap-2706_inv.jpg,1371,715
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 030_1399 2021-05-25 Snap-1079_inv.jpg,Ruff 030_1399 2021-05-25 Snap-1079_inv.jpg,030,Ruff 030_1399 2021-05-25 Snap-1079_inv.jpg,1399,716
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 195_1383 2021-10-20 Snap-2681_inv.jpg,Ruff 195_1383 2021-10-20 Snap-2681_inv.jpg,195,Ruff 195_1383 2021-10-20 Snap-2681_inv.jpg,1383,717
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 057_1332 2021-06-06 Snap-1164_inv.jpg,Ruff 057_1332 2021-06-06 Snap-1164_inv.jpg,057,Ruff 057_1332 2021-06-06 Snap-1164_inv.jpg,1332,718
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 056_1346 2021-06-06 Snap-1223_inv.jpg,Ruff 056_1346 2021-06-06 Snap-1223_inv.jpg,056,Ruff 056_1346 2021-06-06 Snap-1223_inv.jpg,1346,719
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 096_382 2021-06-10 Snap-1281_inv.jpg,Ruff 096_382 2021-06-10 Snap-1281_inv.jpg,096,Ruff 096_382 2021-06-10 Snap-1281_inv.jpg,382,720
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 010_1669 2021-05-18 Snap-0638_inv.jpg,Ruff 010_1669 2021-05-18 Snap-0638_inv.jpg,010,Ruff 010_1669 2021-05-18 Snap-0638_inv.jpg,1669,721
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 050_952 2021-05-21 Snap-0929_inv.jpg,Ruff 050_952 2021-05-21 Snap-0929_inv.jpg,050,Ruff 050_952 2021-05-21 Snap-0929_inv.jpg,952,722
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 151_G200063 2021-10-06 Snap-2098_inv.jpg,Ruff 151_G200063 2021-10-06 Snap-2098_inv.jpg,151,Ruff 151_G200063 2021-10-06 Snap-2098_inv.jpg,G200063,723
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 144_G200529 2021-09-30 Snap-1985_inv.jpg,Ruff 144_G200529 2021-09-30 Snap-1985_inv.jpg,144,Ruff 144_G200529 2021-09-30 Snap-1985_inv.jpg,G200529,724
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0729_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0729_inv.jpg,021,Ruff 021_1345 2021-05-19 Snap-0729_inv.jpg,1345,725
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1662_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1662_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1662_inv.jpg,A059381830,726
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 210_1385 2021-10-26 Snap-3057_inv.jpg,Ruff 210_1385 2021-10-26 Snap-3057_inv.jpg,210,Ruff 210_1385 2021-10-26 Snap-3057_inv.jpg,1385,727
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 140_1372 2021-09-28 Snap-1864_inv.jpg,Ruff 140_1372 2021-09-28 Snap-1864_inv.jpg,140,Ruff 140_1372 2021-09-28 Snap-1864_inv.jpg,1372,728
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 214_1353 2021-11-018 Snap-3175_inv.jpg,Ruff 214_1353 2021-11-018 Snap-3175_inv.jpg,214,Ruff 214_1353 2021-11-018 Snap-3175_inv.jpg,1353 ,729
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 167_A079561654 2021-10-07 Snap-2173_inv.jpg,Ruff 167_A079561654 2021-10-07 Snap-2173_inv.jpg,167,Ruff 167_A079561654 2021-10-07 Snap-2173_inv.jpg,A079561654,730
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 034_1361 2021-05-25 Snap-0994_inv.jpg,Ruff 034_1361 2021-05-25 Snap-0994_inv.jpg,034,Ruff 034_1361 2021-05-25 Snap-0994_inv.jpg,1361,731
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 096_382 2021-06-10 Snap-1289_inv.jpg,Ruff 096_382 2021-06-10 Snap-1289_inv.jpg,096,Ruff 096_382 2021-06-10 Snap-1289_inv.jpg,382,732
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 155_A079561718 2021-07-20 Snap-1678_inv.jpg,Ruff 155_A079561718 2021-07-20 Snap-1678_inv.jpg,155,Ruff 155_A079561718 2021-07-20 Snap-1678_inv.jpg,A079561718,733
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 204_1379 2021-10-25 Snap-2896_inv.jpg,Ruff 204_1379 2021-10-25 Snap-2896_inv.jpg,204,Ruff 204_1379 2021-10-25 Snap-2896_inv.jpg,1379,734
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 205_1334 2021-10-25 Snap-2913_inv.jpg,Ruff 205_1334 2021-10-25 Snap-2913_inv.jpg,205,Ruff 205_1334 2021-10-25 Snap-2913_inv.jpg,1334,735
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 182_G200056 2021-10-12 Snap-2317_inv.jpg,Ruff 182_G200056 2021-10-12 Snap-2317_inv.jpg,182,Ruff 182_G200056 2021-10-12 Snap-2317_inv.jpg,G200056,736
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 163_G17267 2021-07-28 Snap-1765_inv.jpg,Ruff 163_G17267 2021-07-28 Snap-1765_inv.jpg,163,Ruff 163_G17267 2021-07-28 Snap-1765_inv.jpg,G17267,737
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 199_G200060 2021-10-21 Snap-2768_inv.jpg,Ruff 199_G200060 2021-10-21 Snap-2768_inv.jpg,199,Ruff 199_G200060 2021-10-21 Snap-2768_inv.jpg,G200060,738
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 078_1654 2021-06-10 Snap-1260_inv.jpg,Ruff 078_1654 2021-06-10 Snap-1260_inv.jpg,078,Ruff 078_1654 2021-06-10 Snap-1260_inv.jpg,1654,739
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2641_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2641_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2641_inv.jpg,G200061,740
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 167_A079561654 2021-10-07 Snap-2177_inv.jpg,Ruff 167_A079561654 2021-10-07 Snap-2177_inv.jpg,167,Ruff 167_A079561654 2021-10-07 Snap-2177_inv.jpg,A079561654,741
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 183_1339 2021-09-30 Snap-1944_inv.jpg,Ruff 183_1339 2021-09-30 Snap-1944_inv.jpg,183,Ruff 183_1339 2021-09-30 Snap-1944_inv.jpg,1339,742
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 018_1307 2021-11-10 Snap-3288.jpg,Ruff 018_1307 2021-11-10 Snap-3288.jpg,018,Ruff 018_1307 2021-11-10 Snap-3288.jpg,1307,743
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 191_1351 2021-10-19 Snap-2576_inv.jpg,Ruff 191_1351 2021-10-19 Snap-2576_inv.jpg,191,Ruff 191_1351 2021-10-19 Snap-2576_inv.jpg,1351,744
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 196_1371 2021-10-21 Snap-2720_inv.jpg,Ruff 196_1371 2021-10-21 Snap-2720_inv.jpg,196,Ruff 196_1371 2021-10-21 Snap-2720_inv.jpg,1371,745
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 131_1386 2021-07-12 Snap-1522_inv.jpg,Ruff 131_1386 2021-07-12 Snap-1522_inv.jpg,131,Ruff 131_1386 2021-07-12 Snap-1522_inv.jpg,1386,746
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 223_A027121649 2021-11-05 Snap-3225_inv.jpg,Ruff 223_A027121649 2021-11-05 Snap-3225_inv.jpg,223,Ruff 223_A027121649 2021-11-05 Snap-3225_inv.jpg,A027121649,747
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 164_A079561656 2021-10-07 Snap-2121_inv.jpg,Ruff 164_A079561656 2021-10-07 Snap-2121_inv.jpg,164,Ruff 164_A079561656 2021-10-07 Snap-2121_inv.jpg,A079561656,748
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 138_G200532 2021-09-27 Snap-1812_inv.jpg,Ruff 138_G200532 2021-09-27 Snap-1812_inv.jpg,138,Ruff 138_G200532 2021-09-27 Snap-1812_inv.jpg,G200532,749
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 131_1386 2021-07-12 Snap-1511_inv.jpg,Ruff 131_1386 2021-07-12 Snap-1511_inv.jpg,131,Ruff 131_1386 2021-07-12 Snap-1511_inv.jpg,1386,750
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 137_A059381830 2021-07-20 Snap-1663_inv.jpg,Ruff 137_A059381830 2021-07-20 Snap-1663_inv.jpg,137,Ruff 137_A059381830 2021-07-20 Snap-1663_inv.jpg,A059381830,751
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0953_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0953_inv.jpg,055,Ruff 055_1305 2021-05-21 Snap-0953_inv.jpg,1305,752
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 149_1681 2021-10-06 Snap-2080_inv.jpg,Ruff 149_1681 2021-10-06 Snap-2080_inv.jpg,149,Ruff 149_1681 2021-10-06 Snap-2080_inv.jpg,1681,753
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 125_G14223 2021-06-17 Snap-1347_inv.jpg,Ruff 125_G14223 2021-06-17 Snap-1347_inv.jpg,125,Ruff 125_G14223 2021-06-17 Snap-1347_inv.jpg,G14223,754
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 183_1339 2021-09-30 Snap-1934_inv.jpg,Ruff 183_1339 2021-09-30 Snap-1934_inv.jpg,183,Ruff 183_1339 2021-09-30 Snap-1934_inv.jpg,1339,755
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 196_1371 2021-10-21 Snap-2704_inv.jpg,Ruff 196_1371 2021-10-21 Snap-2704_inv.jpg,196,Ruff 196_1371 2021-10-21 Snap-2704_inv.jpg,1371,756
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1414_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1414_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1414_inv.jpg,AIFA-016507,757
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0694_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0694_inv.jpg,021,Ruff 021_1345 2021-05-19 Snap-0694_inv.jpg,1345,758
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 183_1339 2021-09-30 Snap-1942_inv.jpg,Ruff 183_1339 2021-09-30 Snap-1942_inv.jpg,183,Ruff 183_1339 2021-09-30 Snap-1942_inv.jpg,1339,759
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 211_1395 2021-10-27 Snap-3090_inv.jpg,Ruff 211_1395 2021-10-27 Snap-3090_inv.jpg,211,Ruff 211_1395 2021-10-27 Snap-3090_inv.jpg,1395,760
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 155_A079561718 2021-07-20 Snap-1679_inv.jpg,Ruff 155_A079561718 2021-07-20 Snap-1679_inv.jpg,155,Ruff 155_A079561718 2021-07-20 Snap-1679_inv.jpg,A079561718,761
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0832_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0832_inv.jpg,023,Ruff 023_1347 2021-05-20 Snap-0832_inv.jpg,1347,762
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1423_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1423_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1423_inv.jpg,AIFA-016507,763
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 192_1359 2021-10-19 Snap-2543_inv.jpg,Ruff 192_1359 2021-10-19 Snap-2543_inv.jpg,192,Ruff 192_1359 2021-10-19 Snap-2543_inv.jpg,1359,764
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 136_G200071 2021-07-19 Snap-1645_inv.jpg,Ruff 136_G200071 2021-07-19 Snap-1645_inv.jpg,136,Ruff 136_G200071 2021-07-19 Snap-1645_inv.jpg,G200071,765
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 214_1353 2021-11-018 Snap-3184_inv.jpg,Ruff 214_1353 2021-11-018 Snap-3184_inv.jpg,214,Ruff 214_1353 2021-11-018 Snap-3184_inv.jpg,1353 ,766
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 204_1379 2021-10-25 Snap-2871_inv.jpg,Ruff 204_1379 2021-10-25 Snap-2871_inv.jpg,204,Ruff 204_1379 2021-10-25 Snap-2871_inv.jpg,1379,767
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 195_1383 2021-10-20 Snap-2678_inv.jpg,Ruff 195_1383 2021-10-20 Snap-2678_inv.jpg,195,Ruff 195_1383 2021-10-20 Snap-2678_inv.jpg,1383,768
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 139_G200073 2021-09-28 Snap-1841_inv.jpg,Ruff 139_G200073 2021-09-28 Snap-1841_inv.jpg,139,Ruff 139_G200073 2021-09-28 Snap-1841_inv.jpg,G200073,769
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 173_1336 2021-10-13 Snap-2368_inv.jpg,Ruff 173_1336 2021-10-13 Snap-2368_inv.jpg,173,Ruff 173_1336 2021-10-13 Snap-2368_inv.jpg,1336,770
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 219_G200068 2021-10-12 Snap-2279_inv.jpg,Ruff 219_G200068 2021-10-12 Snap-2279_inv.jpg,219,Ruff 219_G200068 2021-10-12 Snap-2279_inv.jpg,G200068,771
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 155_A079561718 2021-07-20 Snap-1683_inv.jpg,Ruff 155_A079561718 2021-07-20 Snap-1683_inv.jpg,155,Ruff 155_A079561718 2021-07-20 Snap-1683_inv.jpg,A079561718,772
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 199_G200060 2021-10-21 Snap-2791_inv.jpg,Ruff 199_G200060 2021-10-21 Snap-2791_inv.jpg,199,Ruff 199_G200060 2021-10-21 Snap-2791_inv.jpg,G200060,773
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 191_1351 2021-10-19 Snap-2592_inv.jpg,Ruff 191_1351 2021-10-19 Snap-2592_inv.jpg,191,Ruff 191_1351 2021-10-19 Snap-2592_inv.jpg,1351,774
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 147_A0414173NL 2021-10-04 Snap-2027_inv.jpg,Ruff 147_A0414173NL 2021-10-04 Snap-2027_inv.jpg,147,Ruff 147_A0414173NL 2021-10-04 Snap-2027_inv.jpg,A0414173NL,775
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 147_A0414173NL 2021-10-04 Snap-2032_inv.jpg,Ruff 147_A0414173NL 2021-10-04 Snap-2032_inv.jpg,147,Ruff 147_A0414173NL 2021-10-04 Snap-2032_inv.jpg,A0414173NL,776
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 208_1348 2021-10-26 Snap-3006_inv.jpg,Ruff 208_1348 2021-10-26 Snap-3006_inv.jpg,208,Ruff 208_1348 2021-10-26 Snap-3006_inv.jpg,1348,777
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 187_G200067 2021-18-2021 Snap-2495_inv.jpg,Ruff 187_G200067 2021-18-2021 Snap-2495_inv.jpg,187,Ruff 187_G200067 2021-18-2021 Snap-2495_inv.jpg,G200067,778
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 077_1687 2021-06-04 Snap-1101_inv.jpg,Ruff 077_1687 2021-06-04 Snap-1101_inv.jpg,077,Ruff 077_1687 2021-06-04 Snap-1101_inv.jpg,1687,779
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/6/Ruff 088_1316 2021-11-10 Snap-3300.jpg,Ruff 088_1316 2021-11-10 Snap-3300.jpg,088,Ruff 088_1316 2021-11-10 Snap-3300.jpg,1316,780
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 023_1347 2021-05-20 Snap-0851_inv.jpg,Ruff 023_1347 2021-05-20 Snap-0851_inv.jpg,023,Ruff 023_1347 2021-05-20 Snap-0851_inv.jpg,1347,781
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 070_1302 2021-06-04 Snap-1121_inv.jpg,Ruff 070_1302 2021-06-04 Snap-1121_inv.jpg,070,Ruff 070_1302 2021-06-04 Snap-1121_inv.jpg,1302,782
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 171_A07422181 2021-10-11 Snap-2241_inv.jpg,Ruff 171_A07422181 2021-10-11 Snap-2241_inv.jpg,171,Ruff 171_A07422181 2021-10-11 Snap-2241_inv.jpg,A07422181,783
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1737_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1737_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1737_inv.jpg,AIFA01511,784
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 003_1331 2021-05-18 Snap-0615_inv.jpg,Ruff 003_1331 2021-05-18 Snap-0615_inv.jpg,003,Ruff 003_1331 2021-05-18 Snap-0615_inv.jpg,1331,785
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 019_704105 2021-05-20 Snap-0775_inv.jpg,Ruff 019_704105 2021-05-20 Snap-0775_inv.jpg,019,Ruff 019_704105 2021-05-20 Snap-0775_inv.jpg,704105,786
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 188_1384 2021-10-19 Snap-2613_inv.jpg,Ruff 188_1384 2021-10-19 Snap-2613_inv.jpg,188,Ruff 188_1384 2021-10-19 Snap-2613_inv.jpg,1384,787
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 057_1332 2021-06-06 Snap-1188_inv.jpg,Ruff 057_1332 2021-06-06 Snap-1188_inv.jpg,057,Ruff 057_1332 2021-06-06 Snap-1188_inv.jpg,1332,788
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 204_1379 2021-10-25 Snap-2891_inv.jpg,Ruff 204_1379 2021-10-25 Snap-2891_inv.jpg,204,Ruff 204_1379 2021-10-25 Snap-2891_inv.jpg,1379,789
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 202_1398 2021-10-22 Snap-2863_inv.jpg,Ruff 202_1398 2021-10-22 Snap-2863_inv.jpg,202,Ruff 202_1398 2021-10-22 Snap-2863_inv.jpg,1398,790
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2831_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2831_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2831_inv.jpg,1300,791
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 136_G200071 2021-07-19 Snap-1650_inv.jpg,Ruff 136_G200071 2021-07-19 Snap-1650_inv.jpg,136,Ruff 136_G200071 2021-07-19 Snap-1650_inv.jpg,G200071,792
/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 151_G200063 2021-10-06 Snap-2113_inv.jpg,Ruff 151_G200063 2021-10-06 Snap-2113_inv.jpg,151,Ruff 151_G200063 2021-10-06 Snap-2113_inv.jpg,G200063,793
