pic,File Name,Pixels,measured,part,manip,f,f2,sample_ID,file_name,bird_ID
459,459 (33).png,48.7064763493179,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,1357
459,459 (34).png,357.168230193003,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,1357
459,459 (35).png,300.266084955008,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,1357
459,459 (36).png,1000.45556913225,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,181,Ruff 181_1357 2021-10-12 Snap-2330_inv.jpg,1357
460,460 (37).png,42.9965153589642,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,1341
460,460 (38).png,354.686282657401,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,1341
460,460 (39).png,313.597979746447,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,1341
460,460 (40).png,1057.04710531214,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,168,Ruff 168_1341 2021-07-28 Snap-1774_inv.jpg,1341
461,461 (41).png,55.3356916824247,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,170,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,1380
461,461 (42).png,336.307477823676,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,170,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,1380
461,461 (43).png,310.083261120685,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,170,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,1380
461,461 (44).png,990.06433017028,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/4/Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,170,Ruff 170_1380 2021-10-07 Snap-2199_inv.jpg,1380
462,462 (45).png,54.3550553981709,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,G200061
462,462 (46).png,332.677079508951,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,G200061
462,462 (47).png,293.526911934581,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,G200061
462,462 (48).png,1042.74723833241,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,194,Ruff 194_G200061 2021-10-20 Snap-2635_inv.jpg,G200061
463,463 (49).png,45.2613885294906,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,1305
463,463 (50).png,345.527792366668,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,1305
463,463 (51).png,293.508734485742,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,1305
463,463 (52).png,1064.68838354207,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0976_inv.jpg,1305
464,464 (53).png,50.4060093467113,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,AIFA-016507
464,464 (54).png,338.841500865653,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,AIFA-016507
464,464 (55).png,312.806176664743,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,AIFA-016507
464,464 (56).png,1070.67712436123,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,127,Ruff 127_AIFA-016507 2021-06-18 Snap-1409_inv.jpg,AIFA-016507
465,465 (57).png,72.0232980582662,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,21,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,1345
465,465 (58).png,346.698475966221,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,21,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,1345
465,465 (59).png,296.31369965537,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,21,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,1345
465,465 (60).png,1106.55537773213,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,21,Ruff 021_1345 2021-05-19 Snap-0701_inv.jpg,1345
466,466 (61).png,43.596004091409,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,1305
466,466 (62).png,350.953825936374,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,1305
466,466 (63).png,291.05769446162,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,1305
466,466 (64).png,1109.8132752231,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0963_inv.jpg,1305
467,467 (65).png,44.2725850692418,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,77,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,1687
467,467 (66).png,323.103146521157,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,77,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,1687
467,467 (67).png,325.977705423414,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,77,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,1687
467,467 (68).png,1099.95721491648,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,77,Ruff 077_1687 2021-06-04 Snap-1094_inv.jpg,1687
468,468 (69).png,46.3611105231682,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,G200062
468,468 (70).png,362.44574285495,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,G200062
468,468 (71).png,275.828418281132,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,G200062
468,468 (72).png,1009.11020503595,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,135,Ruff 135_G200062 2021-07-14 Snap-1582_inv.jpg,G200062
469,469 (73).png,62.1670109759436,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,AIFA01511
469,469 (74).png,345.568542494924,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,AIFA01511
469,469 (75).png,280.975604538746,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,AIFA01511
469,469 (76).png,1067.86840775194,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/3/Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,162,Ruff 162_AIFA01511 2021-07-28 Snap-1745_inv.jpg,AIFA01511
470,470 (77).png,63.2826292639692,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,202,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,1398
470,470 (78).png,364.41887320754,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,202,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,1398
470,470 (79).png,301.669038714698,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,202,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,1398
470,470 (80).png,1092.67136024419,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,202,Ruff 202_1398 2021-10-22 Snap-2850_inv.jpg,1398
471,471 (81).png,62.1479797527623,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,195,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,1383
471,471 (82).png,369.305655041838,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,195,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,1383
471,471 (83).png,308.136142640097,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,195,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,1383
471,471 (84).png,1074.19866392424,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,195,Ruff 195_1383 2021-10-20 Snap-2680_inv.jpg,1383
472,472 (85).png,55.8392342929035,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,34,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,1361
472,472 (86).png,323.011811163718,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,34,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,1361
472,472 (87).png,321.800397346935,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,34,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,1361
472,472 (88).png,1149.02616722337,2022-03-31 10-53-35,Tail,erT,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,34,Ruff 034_1361 2021-05-25 Snap-0993_inv.jpg,1361
473,473 (89).png,38.8157050130512,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,1305
473,473 (90).png,338.044611877098,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,1305
473,473 (91).png,285.012742725534,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,1305
473,473 (92).png,1102.69738672236,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,55,Ruff 055_1305 2021-05-21 Snap-0985_inv.jpg,1305
474,474 (93).png,44.5485644208485,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,50,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,952
474,474 (94).png,334.51976041603,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,50,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,952
474,474 (95).png,350.590446082794,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,50,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,952
474,474 (96).png,1119.63024644912,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,50,Ruff 050_952 2021-05-21 Snap-0941_inv.jpg,952
475,475 (97).png,49.9531011349276,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,209,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,1651
475,475 (98).png,357.732963851626,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,209,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,1651
475,475 (99).png,321.007692091651,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,209,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,1651
475,475 (100).png,1066.58918450137,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,209,Ruff 209_1651 2021-10-26 Snap-3019_inv.jpg,1651
476,476 (101).png,54.6722293718116,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,G200069
476,476 (102).png,346.514397090912,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,G200069
476,476 (103).png,287.142302895344,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,G200069
476,476 (104).png,1077.13273987189,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/2/Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,124,Ruff 124_G200069 2021-06-17 Snap-1379_inv.jpg,G200069
477,477 (105).png,40.5029554645207,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,28,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,1659
477,477 (106).png,362.310365816734,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,28,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,1659
477,477 (107).png,285.680298517381,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,28,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,1659
477,477 (108).png,1046.10352773834,2022-03-31 10-53-35,Tail,erT,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/1/Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,28,Ruff 028_1659 2021-05-20 Snap-0801_inv.jpg,1659
478,478 (109).png,61.3266788003731,2022-03-31 10-53-35,Acrosome,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,1300
478,478 (110).png,390.902476253367,2022-03-31 10-53-35,Nucleus,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,1300
478,478 (111).png,318.971112165191,2022-03-31 10-53-35,Midpiece,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,1300
478,478 (112).png,1072.21681783026,2022-03-31 10-53-35,Tail,,/ds/raw_data_kemp/LAB/Ruff_Sperm_Project/all_photos/5/Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,200,Ruff 200_1300 2021-10-22 Snap-2819_inv.jpg,1300
